"Estadillo","lat","lng","ClaIFN3","SubclaseIFN3","ClaIFN4","SubclaseIFN4","SpeciesID","SpeciesName","DC","N_NFI2","V_NFI2","BA_NFI2","N_NFI3","V_NFI3","BA_NFI3","N_NFI4","V_NFI4","BA_NFI4"
498,42.545448,-4.730665,"A","1","0","0","21","P. sylvestris",35,0,0,0,14.1471,6.97249,1.22471,0,0,0
498,42.545448,-4.730665,"A","1","0","0","25","P. nigra",20,0,0,0,31.831,4.48339,0.778806,0,0,0
498,42.545448,-4.730665,"A","1","0","0","26","P. pinaster",40,0,0,0,14.1471,12.2173,1.818,0,0,0
498,42.545448,-4.730665,"A","1","0","0","26","P. pinaster",45,0,0,0,5.09296,4.97613,0.760384,0,0,0
500,42.548225,-4.535873,"A","4","0","0","25","P. nigra",15,0,0,0,668.451,47.9576,11.3683,0,0,0
500,42.548225,-4.535873,"A","4","0","0","25","P. nigra",20,0,0,0,254.648,40.3509,7.50939,0,0,0
500,42.548225,-4.535873,"A","4","0","0","25","P. nigra",25,0,0,0,14.1471,3.0546,0.575069,0,0,0
501,42.548387,-4.523698,"A","1","0","0","25","P. nigra",15,0,0,0,318.31,16.9778,5.07927,0,0,0
501,42.548387,-4.523698,"A","1","0","0","25","P. nigra",20,0,0,0,222.817,31.2194,6.80715,0,0,0
501,42.548387,-4.523698,"A","1","0","0","25","P. nigra",25,0,0,0,14.1471,4.6511,0.822044,0,0,0
501,42.548387,-4.523698,"A","1","0","0","26","P. pinaster",40,0,0,0,14.1471,7.14461,1.5625,0,0,0
503,42.539222,-4.535652,"A","4","A","4","25","P. nigra",15,0,0,0,477.465,27.86,7.91009,572.958279087978,44.1944559023653,10.180325
503,42.539222,-4.535652,"A","4","A","4","25","P. nigra",20,0,0,0,31.831,3.36591,0.81,445.634217068427,72.6620348689553,13.59589375
507,42.516541,-4.851597,"A","4","0","0","25","P. nigra",20,0,0,0,381.972,53.1717,12.152,0,0,0
507,42.516541,-4.851597,"A","4","0","0","25","P. nigra",25,0,0,0,113.177,23.8663,5.14104,0,0,0
507,42.516541,-4.851597,"A","4","0","0","25","P. nigra",30,0,0,0,42.4414,12.5341,2.60408,0,0,0
509,42.50754,-4.851331,"A","4","A","1","25","P. nigra",20,0,0,0,318.31,39.9923,9.64736,63.6620310097753,10.9365904819669,2.1760625
509,42.50754,-4.851331,"A","4","A","1","25","P. nigra",25,0,0,0,155.618,32.4336,7.33368,113.176944017378,29.3759185474602,5.833425
509,42.50754,-4.851331,"A","4","A","1","26","P. pinaster",25,0,0,0,28.2942,6.45881,1.40891,0,0,0
513,42.511213,-4.607999,"A","4","A","1","21","P. sylvestris",25,0,0,0,28.2942,5.04453,1.17081,28.2942360043446,5.69086166614781,1.147725
513,42.511213,-4.607999,"A","4","A","1","25","P. nigra",25,0,0,0,42.4414,12.179,2.19879,155.618298023895,43.395274610837,7.26001111111111
513,42.511213,-4.607999,"A","4","A","1","25","P. nigra",30,0,0,0,14.1471,4.41999,0.871111,70.7355900108615,30.4037540082551,4.93776388888889
513,42.511213,-4.607999,"A","4","A","1","43","Q. pyrenaica",10,0,0,0,127.324,1.32655,0.6889,0,0,0
517,42.502717,-4.57127,"A","1","0","0","25","P. nigra",10,0,0,0,127.324,2.50043,1.11303,0,0,0
517,42.502717,-4.57127,"A","1","0","0","25","P. nigra",20,0,0,0,190.986,23.6238,5.93532,0,0,0
518,42.657522,-4.440955,"A","1","0","0","26","P. pinaster",35,0,0,0,127.324,61.8173,11.7075,0,0,0
518,42.657522,-4.440955,"A","1","0","0","26","P. pinaster",40,0,0,0,42.4414,25.4385,4.95947,0,0,0
520,42.657827,-4.416561,"A","4C","A","1","43","Q. pyrenaica",10,0,0,0,127.324,1.02555,0.5776,636.620310097753,7.59748089644236,3.71025
521,42.638734,-4.501507,"A","1","0","0","24","P. halepensis",35,0,0,0,14.1471,1.67231,1.1881,0,0,0
521,42.638734,-4.501507,"A","1","0","0","26","P. pinaster",45,0,0,0,5.09296,5.37849,0.844561,0,0,0
524,42.630048,-4.476907,"A","3E","A","1","43","Q. pyrenaica",10,0,0,0,1018.59,14.672,6.27345,2164.50905433236,39.794279263463,16.86075
524,42.630048,-4.476907,"A","3E","A","1","43","Q. pyrenaica",15,0,0,0,63.662,3.57367,0.968225,159.155077524438,9.6095907406579,2.55424375
531,42.584559,-4.512392,"A","1","0","0","25","P. nigra",20,0,0,0,31.831,3.76025,0.955506,0,0,0
531,42.584559,-4.512392,"A","1","0","0","26","P. pinaster",25,0,0,0,56.5885,12.2193,3.03481,0,0,0
531,42.584559,-4.512392,"A","1","0","0","26","P. pinaster",30,0,0,0,14.1471,3.86255,0.963669,0,0,0
531,42.584559,-4.512392,"A","1","0","0","43","Q. pyrenaica",10,0,0,0,127.324,3.38468,0.6724,0,0,0
535,42.576033,-4.475632,"A","1","0","0","26","P. pinaster",10,0,0,0,636.62,13.9583,4.3519,0,0,0
535,42.576033,-4.475632,"A","1","0","0","26","P. pinaster",15,0,0,0,95.493,5.9935,1.55591,0,0,0
535,42.576033,-4.475632,"A","1","0","0","26","P. pinaster",20,0,0,0,31.831,3.7235,0.926406,0,0,0
535,42.576033,-4.475632,"A","1","0","0","26","P. pinaster",45,0,0,0,15.2789,15.4996,2.45566,0,0,0
535,42.576033,-4.475632,"A","1","0","0","26","P. pinaster",50,0,0,0,20.3718,24.2233,3.93632,0,0,0
535,42.576033,-4.475632,"A","1","0","0","26","P. pinaster",55,0,0,0,10.1859,15.3302,2.40125,0,0,0
538,42.576801,-4.414725,"A","1","0","0","25","P. nigra",35,0,0,0,28.2942,15.304,2.64201,0,0,0
540,42.56703,-4.475419,"A","4","A","1","21","P. sylvestris",20,0,0,0,95.493,13.6337,2.99734,63.6620310097753,9.39044659895383,2.00903125
540,42.56703,-4.475419,"A","4","A","1","21","P. sylvestris",25,0,0,0,42.4414,10.3185,2.17489,42.4413540065169,9.72781315636359,1.91011388888889
540,42.56703,-4.475419,"A","4","A","1","25","P. nigra",25,0,0,0,14.1471,2.8213,0.598044,14.1471180021723,3.49584229360716,0.675136111111111
540,42.56703,-4.475419,"A","4","A","1","26","P. pinaster",35,0,0,0,99.0298,48.5715,9.2353,56.5884720086892,30.6739139595175,5.36515277777778
540,42.56703,-4.475419,"A","4","A","1","26","P. pinaster",40,0,0,0,14.1471,8.8324,1.60867,99.029826015206,73.7907856846042,12.3640333333333
541,42.567186,-4.46324,"A","4","A","1","26","P. pinaster",35,0,0,0,14.1471,6.91333,1.25814,42.4413540065169,22.7449278292905,3.92467222222222
541,42.567186,-4.46324,"A","4","A","1","26","P. pinaster",40,0,0,0,42.4414,27.8702,4.97734,28.2942360043446,17.8922765586377,3.17525
543,42.567647,-4.426701,"A","1","0","0","21","P. sylvestris",20,0,0,0,31.831,4.07523,0.770006,0,0,0
543,42.567647,-4.426701,"A","1","0","0","21","P. sylvestris",25,0,0,0,14.1471,4.22308,0.6889,0,0,0
543,42.567647,-4.426701,"A","1","0","0","25","P. nigra",30,0,0,0,141.471,63.3562,9.89568,0,0,0
544,42.567948,-4.402342,"A","1","0","0","25","P. nigra",30,0,0,0,14.1471,5.98465,0.908844,0,0,0
544,42.567948,-4.402342,"A","1","0","0","26","P. pinaster",40,0,0,0,28.2942,21.4594,3.56951,0,0,0
545,42.568096,-4.390162,"A","4","A","1","25","P. nigra",35,0,0,0,14.1471,8.20701,1.2544,42.4413540065169,27.8935699186565,3.90344722222222
545,42.568096,-4.390162,"A","4","A","1","26","P. pinaster",40,0,0,0,70.7356,49.6735,8.60546,28.2942360043446,25.5753950546093,3.78594722222222
547,42.557551,-4.51174,"A","4","A","1","25","P. nigra",15,0,0,0,254.648,15.5493,4.70458,95.493046514663,6.00398246091715,1.69886875
547,42.557551,-4.51174,"A","4","A","1","25","P. nigra",20,0,0,0,286.479,33.917,8.39349,318.310155048877,50.6861316858586,10.50099375
547,42.557551,-4.51174,"A","4","A","1","25","P. nigra",25,0,0,0,42.4414,9.91622,2.20766,198.059652030412,52.5544494499628,9.80844444444444
547,42.557551,-4.51174,"A","4","A","1","43","Q. pyrenaica",10,0,0,0,127.324,1.09724,0.6084,254.648124039101,5.98571166614575,2.35485
547,42.557551,-4.51174,"A","4","A","1","43","Q. pyrenaica",25,0,0,0,14.1471,2.31284,0.748225,0,0,0
547,42.557551,-4.51174,"A","4","A","1","43","Q. pyrenaica",30,0,0,0,14.1471,2.9982,1.07468,14.1471180021723,2.64603440840275,0.8464
547,42.557551,-4.51174,"A","4","A","1","43","Q. pyrenaica",35,0,0,0,14.1471,6.32745,1.52111,14.1471180021723,3.6520647003198,1.2996
548,42.557711,-4.499562,"A","1","0","0","21","P. sylvestris",20,0,0,0,222.817,29.9938,6.91028,0,0,0
548,42.557711,-4.499562,"A","1","0","0","24","P. halepensis",15,0,0,0,31.831,1.32635,0.455625,0,0,0
548,42.557711,-4.499562,"A","1","0","0","25","P. nigra",20,0,0,0,31.831,5.15348,0.897756,0,0,0
548,42.557711,-4.499562,"A","1","0","0","26","P. pinaster",25,0,0,0,28.2942,7.88775,1.58767,0,0,0
548,42.557711,-4.499562,"A","1","0","0","26","P. pinaster",30,0,0,0,14.1471,3.88522,0.924803,0,0,0
548,42.557711,-4.499562,"A","1","0","0","26","P. pinaster",35,0,0,0,14.1471,5.18878,1.2958,0,0,0
548,42.557711,-4.499562,"A","1","0","0","43","Q. pyrenaica",15,0,0,0,63.662,3.72604,0.803356,0,0,0
550,42.548549,-4.511522,"A","1","0","0","25","P. nigra",20,0,0,0,318.31,49.0915,9.89966,0,0,0
550,42.548549,-4.511522,"A","1","0","0","25","P. nigra",25,0,0,0,70.7356,15.957,3.11765,0,0,0
550,42.548549,-4.511522,"A","1","0","0","26","P. pinaster",15,0,0,0,63.662,3.06666,0.869031,0,0,0
550,42.548549,-4.511522,"A","1","0","0","26","P. pinaster",25,0,0,0,14.1471,2.36697,0.5625,0,0,0
554,42.530543,-4.511088,"A","1","0","0","21","P. sylvestris",15,0,0,0,31.831,1.30662,0.455625,0,0,0
554,42.530543,-4.511088,"A","1","0","0","25","P. nigra",25,0,0,0,42.4414,9.40672,1.86375,0,0,0
554,42.530543,-4.511088,"A","1","0","0","26","P. pinaster",25,0,0,0,28.2942,5.99745,1.28628,0,0,0
559,42.512856,-4.486317,"A","1","A","4","21","P. sylvestris",20,0,0,0,31.831,4.21553,0.869556,0,0,0
559,42.512856,-4.486317,"A","1","A","4","25","P. nigra",20,0,0,0,63.662,8.67205,1.80711,127.324062019551,21.7099449146471,4.1276625
559,42.512856,-4.486317,"A","1","A","4","25","P. nigra",25,0,0,0,56.5885,11.4564,2.50891,42.4413540065169,10.8092792510787,1.97825555555556
559,42.512856,-4.486317,"A","1","A","4","26","P. pinaster",20,0,0,0,63.662,10.181,2.17723,0,0,0
559,42.512856,-4.486317,"A","1","A","4","26","P. pinaster",25,0,0,0,28.2942,4.52995,1.23265,0,0,0
559,42.512856,-4.486317,"A","1","A","4","26","P. pinaster",30,0,0,0,14.1471,4.51618,0.947378,0,0,0
560,42.513014,-4.474148,"A","4C","A","1","25","P. nigra",10,0,0,0,254.648,4.63336,1.93422,509.296248078203,9.12084475852514,4.115625
560,42.513014,-4.474148,"A","4C","A","1","25","P. nigra",15,0,0,0,190.986,6.12317,2.57904,190.986093029326,10.1853186498668,3.57809375
560,42.513014,-4.474148,"A","4C","A","1","45","Quercus ilex",10,0,0,0,127.324,4.11016,0.9025,254.648124039101,7.858362088115,1.69065
560,42.513014,-4.474148,"A","4C","A","1","45","Quercus ilex",15,0,0,0,159.155,8.13981,2.39076,254.648124039101,14.1791896394132,4.41616875
560,42.513014,-4.474148,"A","4C","A","1","45","Quercus ilex",20,0,0,0,31.831,2.21405,0.787656,63.6620310097753,5.0437307406778,1.9419625
562,42.515217,-4.291605,"A","4","A","1","43","Q. pyrenaica",20,0,0,0,31.831,3.37324,0.897756,0,0,0
566,42.480141,-4.874855,"A","4","0","0","25","P. nigra",10,0,0,0,127.324,2.99017,1.2321,0,0,0
566,42.480141,-4.874855,"A","4","0","0","25","P. nigra",15,0,0,0,318.31,23.2752,6.45333,0,0,0
566,42.480141,-4.874855,"A","4","0","0","25","P. nigra",20,0,0,0,286.479,29.6865,7.80782,0,0,0
567,42.480339,-4.862695,"A","1","0","0","25","P. nigra",15,0,0,0,413.803,28.4234,7.41413,0,0,0
567,42.480339,-4.862695,"A","1","0","0","25","P. nigra",20,0,0,0,127.324,15.4873,3.86419,0,0,0
568,42.47114,-4.874586,"A","1","0","0","25","P. nigra",15,0,0,0,700.282,44.1647,13.0281,0,0,0
568,42.47114,-4.874586,"A","1","0","0","25","P. nigra",20,0,0,0,127.324,14.9864,3.67307,0,0,0
568,42.47114,-4.874586,"A","1","0","0","25","P. nigra",25,0,0,0,14.1471,2.19499,0.5929,0,0,0
569,42.462139,-4.874317,"A","4","A","1","25","P. nigra",10,0,0,0,127.324,3.15116,1.3225,0,0,0
569,42.462139,-4.874317,"A","4","A","1","25","P. nigra",15,0,0,0,381.972,19.6012,6.78358,0,0,0
569,42.462139,-4.874317,"A","4","A","1","25","P. nigra",20,0,0,0,190.986,19.8315,5.3694,127.324062019551,22.5158072634149,4.1312625
569,42.462139,-4.874317,"A","4","A","1","25","P. nigra",25,0,0,0,42.4414,7.1197,1.8916,198.059652030412,51.2482031002298,9.55823055555555
571,42.452939,-4.886203,"A","4","A","1","25","P. nigra",25,0,0,0,113.177,27.7031,5.38518,127.324062019551,37.6387307401772,6.30258055555556
571,42.452939,-4.886203,"A","4","A","1","25","P. nigra",30,0,0,0,42.4414,13.0016,2.70174,113.176944017378,46.7891018886339,7.80436111111111
571,42.452939,-4.886203,"A","4","A","1","26","P. pinaster",30,0,0,0,14.1471,5.91692,1.11303,0,0,0
571,42.452939,-4.886203,"A","4","A","1","26","P. pinaster",35,0,0,0,14.1471,6.34205,1.2358,14.1471180021723,5.62808498771473,1.21
572,42.453138,-4.874049,"A","4","0","0","25","P. nigra",15,0,0,0,350.141,14.778,5.82526,0,0,0
572,42.453138,-4.874049,"A","4","0","0","25","P. nigra",20,0,0,0,63.662,4.46117,1.60668,0,0,0
573,42.453336,-4.861894,"A","1","A","1","25","P. nigra",25,0,0,0,14.1471,2.51848,0.645344,0,0,0
575,42.435136,-4.873512,"A","1","A","1","25","P. nigra",10,0,0,0,381.972,5.46267,2.7074,0,0,0
575,42.435136,-4.873512,"A","1","A","1","25","P. nigra",15,0,0,0,95.493,4.12823,1.62286,127.324062019551,7.37842413200031,2.61649375
575,42.435136,-4.873512,"A","1","A","1","25","P. nigra",20,0,0,0,63.662,5.85922,1.71156,63.6620310097753,8.06098759990115,2.08925
577,42.408133,-4.872708,"A","1","A","1","25","P. nigra",10,0,0,0,381.972,7.25591,3.42103,0,0,0
577,42.408133,-4.872708,"A","1","A","1","25","P. nigra",15,0,0,0,159.155,5.77247,2.36084,0,0,0
577,42.408133,-4.872708,"A","1","A","1","43","Q. pyrenaica",10,0,0,0,127.324,2.63465,1.1236,0,0,0
582,42.489538,-4.8508,"A","4","0","0","25","P. nigra",25,0,0,0,155.618,35.019,6.88869,0,0,0
582,42.489538,-4.8508,"A","4","0","0","25","P. nigra",30,0,0,0,14.1471,4.57602,0.9025,0,0,0
585,42.480536,-4.850534,"A","1","0","0","25","P. nigra",25,0,0,0,84.8827,19.8574,3.84107,0,0,0
585,42.480536,-4.850534,"A","1","0","0","26","P. pinaster",15,0,0,0,31.831,1.61235,0.400056,0,0,0
585,42.480536,-4.850534,"A","1","0","0","26","P. pinaster",20,0,0,0,31.831,5.17375,0.970225,0,0,0
586,42.484713,-4.570819,"A","1","A","1","25","P. nigra",10,0,0,0,127.324,2.38801,1.1025,0,0,0
586,42.484713,-4.570819,"A","1","A","1","25","P. nigra",15,0,0,0,318.31,19.0634,5.93694,127.324062019551,8.14343016386589,2.509675
586,42.484713,-4.570819,"A","1","A","1","43","Q. pyrenaica",10,0,0,0,254.648,3.22707,1.60673,636.620310097753,11.2777256665051,4.016575
587,42.484879,-4.558656,"A","1","0","0","25","P. nigra",20,0,0,0,95.493,10.4382,2.91073,0,0,0
587,42.484879,-4.558656,"A","1","0","0","43","Q. pyrenaica",10,0,0,0,127.324,1.13635,0.64,0,0,0
588,42.471535,-4.850269,"A","4","0","0","25","P. nigra",10,0,0,0,636.62,11.9892,5.50955,0,0,0
588,42.471535,-4.850269,"A","4","0","0","25","P. nigra",15,0,0,0,286.479,14.8824,4.89191,0,0,0
588,42.471535,-4.850269,"A","4","0","0","25","P. nigra",20,0,0,0,477.465,48.1817,13.6409,0,0,0
591,42.462924,-4.82569,"A","1","0","0","25","P. nigra",25,0,0,0,42.4414,9.12137,2.06409,0,0,0
591,42.462924,-4.82569,"A","1","0","0","25","P. nigra",30,0,0,0,28.2942,7.72663,1.73942,0,0,0
591,42.462924,-4.82569,"A","1","0","0","26","P. pinaster",30,0,0,0,70.7356,21.5594,4.79508,0,0,0
591,42.462924,-4.82569,"A","1","0","0","26","P. pinaster",35,0,0,0,70.7356,29.5342,6.51041,0,0,0
592,42.453533,-4.849739,"A","4","A","1","25","P. nigra",20,0,0,0,350.141,48.9718,10.7467,127.324062019551,24.1228248791165,4.13518125
592,42.453533,-4.849739,"A","4","A","1","25","P. nigra",25,0,0,0,113.177,22.4774,4.72359,183.91253402824,53.4396265706605,8.9124
592,42.453533,-4.849739,"A","4","A","1","26","P. pinaster",30,0,0,0,70.7356,22.2686,4.90941,42.4413540065169,15.5049573107477,2.938225
592,42.453533,-4.849739,"A","4","A","1","26","P. pinaster",35,0,0,0,14.1471,4.9721,1.18447,56.5884720086892,30.9727308153599,5.29236111111111
592,42.453533,-4.849739,"A","4","A","1","43","Q. pyrenaica",10,0,0,0,127.324,1.00212,0.570025,254.648124039101,4.04792573108352,1.82305
594,42.444532,-4.849474,"A","4","0","0","25","P. nigra",30,0,0,0,14.1471,5.01753,0.858711,0,0,0
594,42.444532,-4.849474,"A","4","0","0","25","P. nigra",40,0,0,0,14.1471,8.92403,1.65551,0,0,0
594,42.444532,-4.849474,"A","4","0","0","26","P. pinaster",35,0,0,0,28.2942,15.6859,2.95339,0,0,0
594,42.444532,-4.849474,"A","4","0","0","26","P. pinaster",40,0,0,0,28.2942,16.0393,3.4946,0,0,0
594,42.444532,-4.849474,"A","4","0","0","26","P. pinaster",45,0,0,0,15.2789,13.3332,2.4311,0,0,0
598,42.399526,-4.848151,"A","4","0","0","43","Q. pyrenaica",10,0,0,0,127.324,0.960722,0.5625,0,0,0
604,42.363521,-4.847095,"A","4","0","0","25","P. nigra",20,0,0,0,445.634,67.7977,13.2709,0,0,0
604,42.363521,-4.847095,"A","4","0","0","25","P. nigra",25,0,0,0,183.913,45.7088,8.40775,0,0,0
605,42.363716,-4.834958,"A","4","0","0","25","P. nigra",20,0,0,0,445.634,54.9283,12.9278,0,0,0
605,42.363716,-4.834958,"A","4","0","0","25","P. nigra",25,0,0,0,14.1471,3.16465,0.6724,0,0,0
608,42.354714,-4.834696,"A","1","0","0","25","P. nigra",20,0,0,0,127.324,15.4001,4.02977,0,0,0
608,42.354714,-4.834696,"A","1","0","0","25","P. nigra",25,0,0,0,70.7356,12.8551,3.12489,0,0,0
611,42.345906,-4.822299,"A","1","A","1","43","Q. pyrenaica",15,0,0,0,159.155,11.9094,2.93811,31.8310155048877,2.02840440374247,0.45225625
616,42.486005,-4.473514,"A","1","A","4","25","P. nigra",25,0,0,0,42.4414,10.7163,2.12868,0,0,0
616,42.486005,-4.473514,"A","1","A","4","26","P. pinaster",30,0,0,0,14.1471,4.26527,0.931225,0,0,0
616,42.486005,-4.473514,"A","1","A","4","26","P. pinaster",35,0,0,0,14.1471,7.22359,1.40818,0,0,0
616,42.486005,-4.473514,"A","1","A","4","43","Q. pyrenaica",10,0,0,0,127.324,4.29402,0.8649,254.648124039101,9.74031894460658,2.250625
621,42.468765,-4.412289,"A","1","0","0","26","P. pinaster",35,0,0,0,70.7356,36.2536,6.7991,0,0,0
624,42.460779,-4.326973,"A","1","0","0","25","P. nigra",25,0,0,0,141.471,33.5999,6.78254,0,0,0
624,42.460779,-4.326973,"A","1","0","0","25","P. nigra",30,0,0,0,28.2942,10.0353,1.80817,0,0,0
625,42.460919,-4.314813,"A","4","A","1","26","P. pinaster",40,0,0,0,14.1471,10.0807,1.62563,70.7355900108615,53.2058587849665,8.56498888888889
625,42.460919,-4.314813,"A","4","A","1","26","P. pinaster",45,0,0,0,10.1859,10.2707,1.61252,25.4648124039101,27.0624206972298,4.022325
625,42.460919,-4.314813,"A","4","A","1","45","Quercus ilex",10,0,0,0,254.648,7.68519,1.61825,254.648124039101,9.71943154491538,2.393225
625,42.460919,-4.314813,"A","4","A","1","45","Quercus ilex",15,0,0,0,63.662,3.62211,1.13051,63.6620310097753,4.02449135119776,1.338725
628,42.451634,-4.33894,"A","4","A","1","25","P. nigra",25,0,0,0,42.4414,12.6306,2.1037,311.23659604779,112.601556582824,15.35945
629,42.451776,-4.326783,"A","1","A","1","25","P. nigra",20,0,0,0,127.324,16.5581,3.74023,286.479139543989,45.5044991163274,8.33025
630,42.442772,-4.326593,"A","4C","0","0","25","P. nigra",10,0,0,0,891.268,15.276,7.57188,0,0,0
630,42.442772,-4.326593,"A","4C","0","0","25","P. nigra",15,0,0,0,190.986,6.56996,2.83231,0,0,0
1015,42.916811,-4.581752,"N","N","A","4","43","Q. pyrenaica",10,0,0,0,127.324,1.70483,0.874225,2419.15717837146,38.8214383497871,17.1917
1015,42.916811,-4.581752,"N","N","A","4","43","Q. pyrenaica",15,0,0,0,127.324,6.61475,2.29054,190.986093029326,7.14659770623586,2.52375
1015,42.916811,-4.581752,"N","N","A","4","43","Q. pyrenaica",25,0,0,0,28.2942,4.48163,1.43368,0,0,0
1015,42.916811,-4.581752,"N","N","A","4","43","Q. pyrenaica",65,0,0,0,5.09296,5.64607,1.63584,0,0,0
1016,42.904163,-4.826411,"N","N","A","1","42","Q. petraea",10,0,0,0,127.324,2.90322,1.2769,0,0,0
1016,42.904163,-4.826411,"N","N","A","1","42","Q. petraea",15,0,0,0,31.831,1.20962,0.412806,95.493046514663,5.27266021997439,1.6828375
1016,42.904163,-4.826411,"N","N","A","1","42","Q. petraea",20,0,0,0,31.831,3.77199,1.17723,0,0,0
1017,42.908476,-4.532539,"N","N","0","0","21","P. sylvestris",10,0,0,0,636.62,16.8458,6.5691,0,0,0
1017,42.908476,-4.532539,"N","N","0","0","21","P. sylvestris",15,0,0,0,1114.09,72.2701,19.1607,0,0,0
1017,42.908476,-4.532539,"N","N","0","0","21","P. sylvestris",20,0,0,0,604.789,75.8924,17.7485,0,0,0
1017,42.908476,-4.532539,"N","N","0","0","21","P. sylvestris",25,0,0,0,14.1471,2.84098,0.634678,0,0,0
1018,42.895743,-4.789421,"N","N","A","1","21","P. sylvestris",10,0,0,0,636.62,9.9665,4.67255,0,0,0
1018,42.895743,-4.789421,"N","N","A","1","43","Q. pyrenaica",10,0,0,0,254.648,3.12979,1.61382,1782.53686827371,38.8003794159278,13.18635
1019,42.898467,-4.605779,"N","N","0","0","43","Q. pyrenaica",10,0,0,0,763.944,14.6597,6.3101,0,0,0
1019,42.898467,-4.605779,"N","N","0","0","43","Q. pyrenaica",15,0,0,0,572.958,32.8838,9.45211,0,0,0
1019,42.898467,-4.605779,"N","N","0","0","43","Q. pyrenaica",20,0,0,0,31.831,2.64942,0.819025,0,0,0
1019,42.898467,-4.605779,"N","N","0","0","43","Q. pyrenaica",25,0,0,0,14.1471,2.96404,0.780278,0,0,0
1021,42.877741,-4.7889,"N","N","A","1","42","Q. petraea",30,0,0,0,14.1471,4.26794,1.099,0,0,0
1021,42.877741,-4.7889,"N","N","A","1","42","Q. petraea",45,0,0,0,5.09296,2.14518,0.804609,0,0,0
1021,42.877741,-4.7889,"N","N","A","1","42","Q. petraea",70,0,0,0,10.1859,22.3771,6.38679,10.1859249615641,27.9537613867461,7.017124
1021,42.877741,-4.7889,"N","N","A","1","71","Fagus sylvatica",10,0,0,0,254.648,6.61396,1.92025,254.648124039101,8.24396841005673,2.040625
1021,42.877741,-4.7889,"N","N","A","1","71","Fagus sylvatica",15,0,0,0,63.662,3.6126,1.12256,159.155077524438,12.1194756138644,2.9715125
1021,42.877741,-4.7889,"N","N","A","1","71","Fagus sylvatica",25,0,0,0,28.2942,5.10669,1.23929,70.7355900108615,15.3587411836488,3.31034444444444
1021,42.877741,-4.7889,"N","N","A","1","71","Fagus sylvatica",35,0,0,0,14.1471,7.60107,1.5376,0,0,0
1021,42.877741,-4.7889,"N","N","A","1","99","Otras frondosas",15,0,0,0,95.493,4.9651,1.62101,0,0,0
1021,42.877741,-4.7889,"N","N","A","1","99","Otras frondosas",20,0,0,0,127.324,10.624,4.01586,0,0,0
1021,42.877741,-4.7889,"N","N","A","1","99","Otras frondosas",25,0,0,0,56.5885,6.90563,2.7731,0,0,0
1022,42.880635,-4.593072,"N","N","A","1","21","P. sylvestris",10,0,0,0,254.648,3.78597,1.76845,0,0,0
1022,42.880635,-4.593072,"N","N","A","1","21","P. sylvestris",15,0,0,0,95.493,4.61626,1.73258,159.155077524438,13.1332809422287,3.07516875
1025,42.850354,-4.812586,"N","N","A","1","21","P. sylvestris",15,0,0,0,127.324,8.78533,2.68211,0,0,0
1025,42.850354,-4.812586,"N","N","A","1","21","P. sylvestris",20,0,0,0,159.155,19.0022,4.86229,63.6620310097753,9.57716861973864,2.1985625
1025,42.850354,-4.812586,"N","N","A","1","21","P. sylvestris",25,0,0,0,84.8827,14.908,4.06962,183.91253402824,39.3824995597302,8.76036111111111
